영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
987475,잭팟,잭팟,2022-07-08,폭우가 쏟아지는 강원도 산골의 한 모텔 앞 택시 한 대가 멈춰서더니 진호를 내려두고 떠난다. 음침한 눈빛의 모텔주인 형구에게 키를 받아 방으로 들어온 진호는 가방을 품에 움켜쥐고 울음을 토해낸다. 형구는 한 통의 전화를 받고는 진호가 샤워 중인 틈을 노리고 진호 방으로 몰래 들어가는데...,,South Korea,,,23,0.0,0,0.3028,채여준,조재윤
981819,달려라 정이,달려라 정이,2022-07-08,"88사이즈의 정이는 만년 다이어터다. 이번엔 야심차게 달리기를 시작했지만, 여전히 늘 고되다.",,South Korea,,,20,0.0,0,0.0071,Park Na-na,
994649,사람이 아닌,사람이 아닌,2022-07-09,"퇴근 후 집 근처 공원에서 통화를 하던 성은은 이어버드를 잃어버린다. 가로등이 꺼진 공원으로 이어버드를 찾으러 되돌아간 성은은 사람이 아닌 것을 마주하게 된다. 같은 시각, 사람이 아닌 것을 볼 수 있는 광섭은 공원 화장실 관리를 하러 공원에 온다. 누군가를 죽일 듯 독기를 뿜으며 항상 같은 자리에 있던 사람이 아닌 것이 없어진 것을 눈치채고 사람이 아닌 것을 찾으러 향한다.",,South Korea,,,23,0.0,0,0.0214,Jeon Seong-yeol,
994648,무두인,무두인,2022-07-09,"머리가 없는 사람들이 대부분인 세상. 주인공 두성은 아직 머리가 남아있는 경찰 중 한명이다. 그는 성폭행 사건 하나를 맡게 되는데, 용의자도, 피해자도 머리가 없어지면서 사건이 미궁으로 빠진다. 그리고 어느 날 자신의 딸마저 머리가 없어진 걸 발견한 두성, 선택의 순간에 놓인다.",스릴러,South Korea,,,8,0.0,0,0.0,Baek Ba-son,
994644,크로스,크로스,2022-07-09,가상공간을 즐기며 접촉없이 관계를 유지하던 김선영은 아버지 김복동에 대한 새로운 사실을 알게 된다.,,South Korea,,,20,0.0,0,0.0143,Zang Min-hye,
994639,제임스의 영어학원,제임스의 영어학원,2022-07-09,"제임스 영어학원에 다니는 고등학생 태영은 D클래스에서 초등학생들과 같이 수업을 듣는다. 그러던 어느날, 레벨테스트로 다시 클래스 조정을 한다는 영어선생 제임스. 그러나 D클래스에서 C클래스로 올라갈 수 있는 인원은 단 3명! D클래스에서 벗어날 기회가 찾아온 태영은 D클래스 초등학생과 경쟁이 시작된다.",코미디,South Korea,,https://image.tmdb.org/t/p/w500/6wrbOs6BgBXz3Y9YD24KBGg2g9S.jpg,25,0.0,0,0.2032,Kim Kwon-hoan,"김현목, Joakim Sorensen"
994635,그 새끼를 죽일 수만 있다면,그 새끼를 죽일 수만 있다면,2022-07-09,‘그 새끼’를 죽이기 위해 온갖 저주를 하는 진아와 그녀의 친구 윤설은 소원을 이루어주는 구멍이 있다는 폐가로 향한다.,,South Korea,,,16,0.0,0,0.0,Pyo Guk-cheong,
990278,모서리,모서리,2022-07-09,"학교 책상에 엎드린 채 잠을 자고 있던 송이, 송이는 잠에서 깬 후 물을 뜨러 가던 중 동영이 밀던 책상에 음부를 부딪히게 되고 책상 모서리를 통해 생전 처음 느낀 기분을 느낀 송이는 그 기분을 다시 느끼기 위해 부딪힌 책상을 찾기 시작한다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/itrje707ky2MtszRwoxKC7WHd4s.jpg,29,0.0,0,0.0071,Song Hee-sook,
989326,부부,부부,2022-07-09,어머니를 여윈지 얼마 안 된 첫째 딸은 아버지의 재혼 소식을 듣는다. 그리고 어느 날 그가 찾아온다.,,South Korea,,,19,9.0,1,0.0286,Kim Min-hoon,
988887,당신의 아이,당신의 아이,2022-07-09,"연준이 죽은 원인을 찾기 위해, 아들이 다녔던 학교로 등교를 하던 철호는 학급 내에서 일어난 문제를 묵인했던 담임과 무관심해 왔던 자신 또한 연준이 죽은 원인임을 깨닫고, 담임 구선생과 자신에 대한 단죄의 과정을 마무리한다.",스릴러,South Korea,,,27,0.0,0,0.0,Hong Sun-young,
988885,빨간마스크 KF94,빨간마스크 KF94,2022-07-09,일본 귀신 '빨간마스크'가 마주한 코로나 펜데믹.,코미디,South Korea,,https://image.tmdb.org/t/p/w500/qOKtuWSK0f8iem17nOb9NbxyiSQ.jpg,16,0.0,0,0.075,김민하,
988878,영화전대 춘화레인저,영화전대 춘화레인저,2022-07-09,"비디오 가게 사장 춘화는 전대물이 찍고 싶다. 전대물 비디오를 사기 위해 매일 비디오 가게를 찾는 요훈이 영화과 학생임을 알게 된 후, 비디오를 파는 조건으로 영화 촬영에 도움을 받기로 한다.",코미디,South Korea,,,27,0.0,0,0.2539,Ahn Jung-min,Jang Yo-hoon
988877,춥다,춥다,2022-07-09,유튜버 '미스 태리'팀은 버려진 극장에 노숙자들이 모여 산다는 이야기를 듣고 그곳을 취재하러 갔다가 끔찍한 것들과 마주치게 된다. 괴상하거나 의심스럽거나 탐욕적인 이들은 우연히 한 공간에서 만나 각자의 추운 밤을 맞이하게 된다.,스릴러,South Korea,,,24,0.0,0,0.4601,Won Yu,"김예원, Kim He-sang, Won Yu"
988876,리뷰왕 장봉기,리뷰왕 장봉기,2022-07-09,아파트 경비원이지만 배달 앱 리뷰왕으로서 동네 식당들을 꿰차고 있는 봉기는 새로 선출된 입주민 대표인 갑두에게 치욕스러운 갑질을 당하게 되고 분을 금치 못하던 중 갑두가 배달 전문식당을 운영한다는 사실을 알게 된다.,코미디,South Korea,Korea National University of Arts,https://image.tmdb.org/t/p/w500/g6YYOykzf4QFmdQBY27ItVLY0Lt.jpg,19,0.0,0,0.4234,Shin Ki-hun,"김종구, 황재열, Jin Ah-jin, Jung Seo-in"
988874,발복,발복,2022-07-09,금옥은 아들의 불공 팬티를 아버지의 무덤에 넣어야 한다.,,South Korea,,,22,0.0,0,0.0818,Park So-yeon,황정민
988873,바르도,바르도,2022-07-09,해녀인 엄마의 49재를 치르던 중 이웃으로부터 엄마가 사실은 해녀가 아니었으며 해신을 모시는 심방 집안사람이었다는 사실을 듣게 되는 해선. 심지어 죽은 엄마의 49재가 끝나는 날 엄마가 자신이 낳을 아이로 다시 태어날 것이라는 기이한 얘기까지 듣게 된다. 해선은 엄마가 평생 그런 이야기에 둘러싸여 살아온 것을 알게 되고 괴로웠을 엄마를 대신해 심방이 되어 해신의 실체를 확인하기로 한다. 결국 직접 심방이 되어 숨겨진 해신당 동굴로 들어간 해선은 동굴에서 빛줄기를 본 순간 산통을 느끼며 출산을 겪는다. 해선은 결국 아기를 엄마로 여기며 그날 밤 엄마와 함께 바다로 사라지는 선택을 한다.,공포,South Korea,Korea National University of Arts,https://image.tmdb.org/t/p/w500/ljTuq3MNRssvL5MYqxFYWjMdqKi.jpg,20,0.0,0,0.3953,Jung Ji-hyun,"Kim soo-ah, 심소영"
988872,AMEN A MAN,AMEN A MAN,2022-07-09,"산새 살해사건으로 재판을 받게 된 노인. 사건의 전말을 이해하기 위해 재판장은 노인의 과거를 들여다보게 되고, 노인이 소년이었을 당시 참여한 연극이 시작된다. 연극 속 제비 역할을 맡은 소년은 제비가 받는 부당한 대우가 억울하지만, 아무도 그의 입장을 헤아려주지 않는다. 숨 막히는 억압에 점점 패닉하는 소년. 그에겐 과연 어떤 일이 벌어진 걸까..",애니메이션,South Korea,,,13,0.0,0,0.0071,Kim Kyeong-bae,
988722,좀!,좀!,2022-07-09,"좀비영화 촬영현장. 좀비 역할의 단역 배우들은 극한의 노동환경 속에서 생존 도중, 오늘 개노답 삼형제가 현장을 방문한다는 소식을 듣게 된다. 개노답 삼형제...?",,South Korea,,,27,6.833,3,0.0651,Kim You-june,
988721,이방인,이방인,2022-07-09,컨테이너 물류단지 현장관리직으로 발령 난 우진의 눈에 어린 외국인 소녀가 보이기 시작한다. 묘한 미시감을 느끼는 그때 미스테리한 일들이 일어나며 우진의 숨통을 조여온다.,"공포, 미스터리",South Korea,Film Dabin,https://image.tmdb.org/t/p/w500/ph6O5xBWcjbG12W3SjIGiVqfcE.jpg,28,0.0,0,0.1956,Song Won-chan,"Park Chung-hwan, Oh Hee-jun"
987517,케이지,케이지,2022-07-09,2042년 서울. 빚에 시달리는 한 외국인 남자는 어쩔 수 없이 국제적으로 사용이 금지된 섬유파 기술을 남용하는 지하세계의 파이트 링에 서게 된다. 이 장치만 있으면 한 사람은 다른 사람을 링 안에서 조종할 수 있게 된다. 이번 경기만 이기면 빚을 청산할 수 있는 남자. 이 지하세계는 과연 이 애정어린 남자의 탈출을 허락할 것인가.,SF,South Korea,,,22,0.0,0,0.1115,Andreas Varsakopoulos,"Kevin Dockry, Eugene Song"
987501,걸스 인 더 케이지,걸스 인 더 케이지,2022-07-09,"이종 격투기 유튜브 채널에서 개최한 여자아이돌격투대회 이름하여, ‘걸스 인 더 케이지’ 우승자에게는 상금 1억원과 함께 ‘걸스 인 더 케이지’라는 그룹으로 아이돌 데뷔를 하게 된다. 아격대에 참가한 8명의 여자아이돌들의 정상을 향한 좌충우돌, 고군분투기가 시작된다.","코미디, 액션, 드라마",South Korea,,https://image.tmdb.org/t/p/w500/yb5FmhQc08dlQZ12U1KjjhYLu47.jpg,89,0.0,0,0.4168,김선웅,"한선화, 이푸름, 강설, Yoo Chung-eun"
983646,데드악셀,데드악셀,2022-07-09,엄마는 갑작스럽게 벌어진 좀비 사태에 링크장을 봉쇄시키고 아영은 계속 피겨 연습에 집중하게 한다. 피겨 선수인 아영은 이런 상황에서도 연습을 해야하는게 이해가 되지 않지만 엄마 말이기에 따른다. 연습 도중 링크장으로 아영의 라이벌인 유정과 유정 엄마가 안으로 들어가게 해달라고 부탁한다. 엄마는 연습 중인 아영을 보며 고민에 빠지게 되는데...,,South Korea,,,26,0.0,0,0.0,Kim Chan-young,
983643,천국의 문,천국의 문,2022-07-09,흥신소 일을 하는 용배는 돈 많은 귀부인으로부터 부탁 하나를 받는다.,,South Korea,Rainydays Pictures,,27,0.0,0,0.0,Kim Gyu-tae,
981827,박영길 씨와의 차 한 잔,박영길 씨와의 차 한 잔,2022-07-09,오붓한 시간을 보내는 부부. 그러나 그 시간은 오래 가지 않는다.,공포,South Korea,Indiestory,https://image.tmdb.org/t/p/w500/wg15NNhJL3rJHgARrQkiM30verr.jpg,16,0.0,0,0.6876,Yu Woo-il,"이양희, Im In-jung"
981818,가을바람 불르면,가을바람 불르면,2022-07-09,"한-베 가정의 자녀 종수는 한국말이 아직 서툴다. 평소 시 쓰기를 좋아했던 같은 반 친구 지희는 그런 종수의 일기, 국어 숙제, 받아쓰기를 도왔다. 지희가 이번에 서울로 이사를 가게 되고, 종수는 지희에게 작별 선물로 시를 주고 싶지만, 쉽지 않다. 모르겠다는 심정으로 지희가 좋아하는 크래프트지를 사러 문방구에 간 종수는 거기서 지희를 만나게 되고 우연히 그녀로부터 시를 배우게 된다.",,South Korea,Korean Academy of Film Arts,https://image.tmdb.org/t/p/w500/cok3MS6RBaL9PH9YcnVR4zRdVra.jpg,20,0.0,0,0.0143,Park Chan-ho,
1031243,"봄바람 프로젝트 - 여기, 우리가 있다","봄바람 프로젝트 - 여기, 우리가 있다",2022-07-10,"전국 곳곳의 투쟁 현장에서 자신의 목소리를 내는 사람들을 만나기 위한 40일간의 순례. 핵발전소와 송전탑으로 고통받는 주민들, 일터에서 희생을 강요당하는 비정규직 노동자들, 혐오와 배제로 인해 소외된 사람들, 한국 사회에 반복되어온 참사를 겪은 사람들, 군사기지와 전쟁 무기를 반대하는 사람들을 만나며, 순례단과 길동무들은 서로를 보듬으며 함께 다른 세상을 위해 걸어간다.",다큐멘터리,South Korea,,,114,0.0,0,0.0775,Kim Hwan-tae,Moon Jeong-hyun
995449,딩동 챌린지,딩동 챌린지,2022-07-10,,공포,South Korea,,https://image.tmdb.org/t/p/w500/bD9eXqpJTzltaz8vxQHH0sSPw1N.jpg,18,0.0,0,0.3417,Ahn Sang-hoon,"장예은, 오승희, 장승연"
994642,하산,하산,2022-07-10,치매 걸린 아버지를 홀로 돌보는 중년 여성’명숙’은 딸의 기일날 산에서 정체불명의 여자를 만난 뒤 끔찍한 악몽에 시달린다. 동시에 마음속 깊숙이 묻어두었던 아버지를 향한 증오와 원망이 서서히 고개를 들기 시작한다.,,South Korea,,,33,0.0,0,0.0586,Kim Joon,
994641,저주소년,저주소년,2022-07-10,"소년은 아버지의 사랑을 갈망하지만, 아버지는 낚시에만 관심이 있다. 어느 날 아버지가 폐렴으로 세상을 떠나자, 소년의 상실감은 아버지의 소유물에 대한 집착으로 변한다. 상상 속 동굴에서 소년은 아버지의 자전거와 낚싯대를 가져간 친척들을 저주하고 복수에 성공한다. 하지만 저주가 소년의 영혼을 집어삼키기 시작하는데…",애니메이션,South Korea,,https://image.tmdb.org/t/p/w500/hD0yTeXCPzIB2plHMhc1Mfdgn89.jpg,10,0.0,0,0.0594,Chon Ji-young,
989324,탑 중의 탑,탑 중의 탑,2022-07-10,"반지하에 살고 있는 지숙이네 가족, 어느 날 십자가에서 빛이 나는 광경을 목격하게 되고 그 빛을 다시 보기 위해 이사를 결심하게 된다.",코미디,South Korea,,,22,0.0,0,0.0,Park Eun-sae,
989321,인형 이야기,인형 이야기,2022-07-10,"박 감독과 그의 스톱모션 인형들, 선녀와 나무꾼 그리고 요괴의 이야기.",애니메이션,South Korea,,https://image.tmdb.org/t/p/w500/sXX6G48upb1hk2HWDJSsEfB9yAO.jpg,14,0.0,0,0.0071,Park Se-hong,
989319,어둠사이,어둠사이,2022-07-10,이승에 떠도는 영을 위로하는 지수. 언니의 제사를 지내기 위해 오랜 시간 발걸음을 끊었던 부모님 집으로 향한다. 영혼과 소통하는 지수가 악령에 쓰인 것이라고 굳게 믿던 지수의 엄마. 지수를 철저히 외면하던 그녀는 갑자기 지수에게 죽은 첫째와 대화를 나누게 해줄 것을 부탁한다.,,South Korea,,https://image.tmdb.org/t/p/w500/5GfXG3vXDbehyjuW66mWLXbvGWC.jpg,30,0.0,0,0.0143,Woo Je-seung,
987470,하얀 차를 탄 여자,하얀 차를 탄 여자,2022-07-10,"함박눈이 내리는 조용한 아침. 어느 한적한 소형 병원에 회색 차가 굴러들어 온다. 차에서 내린 것은 피투성이가 된 두 사람. 칼에 찔려 정신을 잃은 여자와, 그 여자를 언니라 부르는 도경이었다. 병원에 도착한 경찰 현주는, 도경에게 사건의 자초지종을 듣는다. 현주는 사건의 진실을 파악하기 위해 사건 장소인 도경의 집을 찾는다. 하지만 도경이 말한 주소지에 도착한 현주는 예상치 못한 국면으로 접어들며, 사건은 더더욱 미궁으로 빠지는데..","스릴러, 미스터리",South Korea,SLL,https://image.tmdb.org/t/p/w500/hVA5mDU0k9Dr2PIgUcWs2cM58f9.jpg,125,7.5,2,0.4071,Christine Ko,"정려원, 이정은, Jang Jin-hee"
987466,마인드 유니버스,마인드 유니버스,2022-07-10,"이별, 그리고 만남. AI 기억회복 가상세계 <내일의 오늘>  79세의 희진은 40년 넘게 함께한 남편 선우을 떠나 보낸다. 남편을 다시 만나고 싶은 마음에 마인드업로딩 시스템을 통해 선우를 30대 모습으로 복원된 AI 로 만난다. 희진은 기억데이터를 더 완전하게 만들기 위해서, 무(無)인 상태의 낯선 선우의 자아를 깨우고, 접속할 때마다 남편의 기억은 제로로 리셋된다. 남편과의 기억을 홀로 간직한 채 만남을 거듭하면서 희진은 점차 지쳐간다.  AI 온라인 장례식서비스 <우리의 우주>  가깝고도 먼 미래, 우주탐사대원인 소리는 소테르 은하를 횡단하는 중 아버지 김형석 작곡가의 사망 소식을 접한다. 소리는 언택트 시대에 발맞추어 3일간의 장례기간 동안 인공지능으로 업로딩된 고인과 영상채팅을 할 수 있는 온라인 상조서비스 어플을 이용하게 되고, 온라인 장례식에 초대받은 아버지 형석과 그의 지인들은 함께 추억을 여행하기 시작한다. 유명한 작곡가였으나 항상 일이 우선이었던 아버지에게 소리는 선뜻 말을 건네지 못하고 그 모습을 지켜볼 뿐이다.","SF, 로맨스",South Korea,,https://image.tmdb.org/t/p/w500/3Kf2PILhnKEaMbEX5BbEaRpjE9k.jpg,82,5.0,1,0.2955,JinMu Kim,"윤소희, 이주실, Lee Ki-hyuk, 김형석"
1412518,닫힌 세계와 그 친구들,닫힌 세계와 그 친구들,2022-07-11,,SF,,,https://image.tmdb.org/t/p/w500/wHsCjFBDVPPxsgLkB0QMsdSwkzJ.jpg,29,10.0,1,0.2236,Lee Nu-hae,"Han Woo-yeon, 정희태, 오우리"
994634,권법대첩,권법대첩,2022-07-12,"성태는 웹툰 회사에서 일한다. 그가 담당하는 작품 권법대첩은 그가 독자로서도 좋아하는 작품이지만, 어느 순간부터 작가 병건에게 원고가 오지 않아 연재 중단의 위기에 놓인다. 어느 날 성태는 길에서 만난 사이비 종교 ‘제천대성교’ 전도자가 준 홍보물에서 병건의 그림체를 보고, 그가 그곳에 잡혀있다 확신하며 그를 찾기 위해 제천대성교에 잠입한다.",,,,,21,0.0,0,0.0071,Lee Wi-shang,
991935,쿠키 커피 도시락,쿠키 커피 도시락,2022-07-12,인생중반을 넉넉히 넘긴 여자들에겐 쿠키와 커피와 도시락이 필요했다. 복잡한 도심 한복판 어느 공원에 네 명의 중년여인들이 모처럼 소풍을 나왔다. 그저 먹고 마시고 웃고 떠드는 그녀들에게 정답은 없다.,애니메이션,South Korea,,https://image.tmdb.org/t/p/w500/oc2QVFftDiwcxn89f6rS5WKmGpu.jpg,13,0.0,0,0.4018,Lee Kyung-hwa,"양조아, 오경화, Kim Hye-mi"
